Year,Month,Day,Hour,Temperature,Dew Point,Relative Humidity,Wind Speed,"
"
2006,6,20,12,18.7,16,84,20,
2006,6,20,13,19.3,15.4,78,20,
2006,6,20,14,19.1,14.7,76,19,
2006,6,20,15,19.3,14.4,73,19,
2006,6,20,16,19,12.5,66,22,
2006,6,20,17,19.6,12.2,62,15,
2006,6,20,18,20,13.1,64,6,
2006,6,20,19,19.6,12,61,7,
2006,6,20,20,17.4,12.9,75,4,
2006,6,20,21,15.6,12.3,81,4,
2006,6,20,22,14.5,12.6,88,0,
2006,6,20,23,13.3,12.4,94,4,
2006,6,21,0,13.3,11.2,87,4,
2006,6,21,1,12.3,10.9,91,4,
2006,6,21,2,10.9,10.7,99,2,
2006,6,21,3,10.2,10.2,100,2,
2006,6,21,4,9.9,9.9,100,2,
2006,6,21,5,11.5,11.5,100,0,
2006,6,21,6,14,13.3,96,6,
2006,6,21,7,15.8,12.6,81,6,
2006,6,21,8,17.2,12.2,72,7,
2006,6,21,9,18.7,11.4,62,6,
2006,6,21,10,19.8,9.4,51,11,
2006,6,21,11,20.8,11.6,56,11,
2006,6,21,12,21.5,11.9,54,7,
2006,6,21,13,22.6,12.5,53,6,
2006,6,21,14,23.1,11.8,49,9,
2006,6,21,15,23.8,13.9,54,11,
2006,6,21,16,23.6,15.8,62,15,
2006,6,21,17,23.3,13.8,55,17,
2006,6,21,18,22.6,13,55,15,
2006,6,21,19,21.3,12.7,58,11,
2006,6,21,20,19.4,11.2,59,11,
2006,6,21,21,18.5,12,66,11,
2006,6,21,22,19.1,13.7,71,13,
2006,6,21,23,18.3,14.3,77,6,
2006,6,22,0,18.9,14.1,74,9,
2006,6,22,1,19,14.7,76,6,
2006,6,22,2,18,14.9,82,7,
2006,6,22,3,17.8,15.9,89,4,
2006,6,22,4,16.8,16.6,99,9,
2006,6,22,5,16.7,16.7,100,4,
2006,6,22,6,17.4,17.4,100,4,
2006,6,22,7,18.9,18.9,100,6,
2006,6,22,8,21.1,20.5,96,7,
2006,6,22,9,23.8,21.5,87,15,
2006,6,22,10,24.8,21.2,80,19,
2006,6,22,11,24.9,21.5,81,15,
2006,6,22,12,24.7,21.3,81,15,
2006,6,22,13,26.4,21.2,73,20,
2006,6,22,14,27.6,22,72,15,
2006,6,22,15,28.8,20.2,60,15,
2006,6,22,16,27.9,19.2,59,17,
2006,6,22,17,28.2,17.5,52,15,
2006,6,22,18,27.4,15.9,49,13,
2006,6,22,19,26.4,15.6,51,9,
2006,6,22,20,24,16.2,62,6,
2006,6,22,21,24,15.8,60,9,
2006,6,22,22,23.2,15.8,63,9,
2006,6,22,23,21.6,15.5,68,7,
2006,6,23,0,20.5,15.5,73,9,
2006,6,23,1,19.5,16.8,84,15,
2006,6,23,2,18.2,16.6,90,15,
2006,6,23,3,17.3,15.7,90,13,
2006,6,23,4,16.7,14.9,89,17,
2006,6,23,5,15.9,14.2,90,13,
2006,6,23,6,14.5,12.8,90,15,
2006,6,23,7,14.8,13.1,90,13,
2006,6,23,8,15.6,13,85,11,
2006,6,23,9,16.5,13.1,80,15,
2006,6,23,10,17.1,13.3,78,15,
2006,6,23,11,18.3,13.3,73,13,
2006,6,23,12,19,12.5,66,9,
2006,6,23,13,20,12,60,11,
2006,6,23,14,20.3,11.8,58,11,
2006,6,23,15,20.5,11,54,9,
2006,6,23,16,20.7,11.5,56,7,
2006,6,23,17,21.1,12.4,58,7,
2006,6,23,18,20.7,11.2,54,9,
2006,6,23,19,20.3,9.5,50,9,
2006,6,23,20,19,9.1,53,7,
2006,6,23,21,17.4,9.4,59,9,
2006,6,23,22,16,9.8,67,7,
2006,6,23,23,14.1,9.6,74,2,
2006,6,24,0,14.1,9,71,0,
2006,6,24,1,13.3,9.3,77,0,
2006,6,24,2,11.8,9.8,88,4,
2006,6,24,3,11.2,10.2,94,6,
2006,6,24,4,10.6,10,96,2,
2006,6,24,5,11.5,10.2,92,2,
2006,6,24,6,13.8,10,78,6,
2006,6,24,7,16,10.1,68,4,
2006,6,24,8,18.4,10.5,60,6,
2006,6,24,9,20.2,8,45,4,
2006,6,24,10,21.5,8.4,43,6,
2006,6,24,11,22.1,10.4,47,6,
2006,6,24,12,23,10.9,46,6,
2006,6,24,13,23.4,9.5,41,17,
2006,6,24,14,24.1,9.5,40,11,
2006,6,24,15,24.4,9,38,15,
2006,6,24,16,24.8,9.3,37,15,
2006,6,24,17,24.8,7.6,33,9,
2006,6,24,18,24.6,6.7,32,7,
2006,6,24,19,23.4,7.9,37,6,
2006,6,24,20,20.3,8.9,48,2,
2006,6,24,21,17.6,12.5,72,2,
2006,6,24,22,16.6,12.4,76,6,
2006,6,24,23,15.1,12.3,83,2,
2006,6,25,0,14.2,12.5,90,0,
2006,6,25,1,13.5,12.3,92,0,
2006,6,25,2,12.7,12.4,98,0,
2006,6,25,3,12.7,12.6,99,0,
2006,6,25,4,12,11.9,99,2,
2006,6,25,5,13.2,13.1,99,4,
2006,6,25,6,16.3,14.5,89,4,
2006,6,25,7,17.9,14.5,81,6,
2006,6,25,8,20.2,13.6,66,7,
2006,6,25,9,22.5,14,59,4,
2006,6,25,10,24.5,13.7,51,6,
2006,6,25,11,25,12.1,45,9,
2006,6,25,12,25.9,14.5,49,7,
2006,6,25,13,26.1,12.3,42,11,
2006,6,25,14,26.8,13,42,6,
2006,6,25,15,26.9,12.2,40,7,
2006,6,25,16,26.1,12.8,44,9,
2006,6,25,17,26,13.5,46,7,
2006,6,25,18,25.1,14.3,51,6,
2006,6,25,19,24.5,14.7,54,6,
2006,6,25,20,23.8,14.7,57,7,
2006,6,25,21,23,14.4,58,7,
2006,6,25,22,21.6,14.7,65,4,
2006,6,25,23,19.8,15.1,74,4,
2006,6,26,0,19.3,16.4,83,4,
2006,6,26,1,19.4,14.7,74,6,
2006,6,26,2,18.2,14.9,81,7,
2006,6,26,3,17.8,14.6,82,4,
2006,6,26,4,17.3,14.7,85,7,
2006,6,26,5,18.1,15.5,85,9,
2006,6,26,6,19,16.4,85,9,
2006,6,26,7,19.9,17.2,84,7,
2006,6,26,8,21,17.3,79,15,
2006,6,26,9,22,17.9,78,11,
2006,6,26,10,23.3,19.1,77,15,
2006,6,26,11,23.4,18.1,72,19,
2006,6,26,12,24.4,17.7,66,19,
2006,6,26,13,24.7,18.2,67,20,
2006,6,26,14,24.7,18.2,67,22,
2006,6,26,15,24.5,18.5,69,20,
2006,6,26,16,23.9,18.2,70,24,
2006,6,26,17,23.5,17.8,70,20,
2006,6,26,18,22.9,18.4,76,19,
2006,6,26,19,21.9,18.5,81,19,
2006,6,26,20,21.1,18.7,86,19,
2006,6,26,21,20.2,19.3,95,11,
2006,6,26,22,20.1,19.4,96,9,
2006,6,26,23,19.4,19.4,100,9,
2006,6,27,0,19.3,19.3,100,15,
2006,6,27,1,19.3,19.3,100,11,
2006,6,27,2,19.5,19.5,100,9,
2006,6,27,3,19.4,19.4,100,7,
2006,6,27,4,19.6,19.6,100,7,
2006,6,27,5,20.1,20.1,100,6,
2006,6,27,6,20.8,20.8,100,9,
2006,6,27,7,21.3,21.3,100,13,
2006,6,27,8,22.1,22.1,100,13,
2006,6,27,9,23.5,23.5,100,13,
2006,6,27,10,24.2,23.4,95,15,
2006,6,27,11,25.9,23.8,88,15,
2006,6,27,12,25.4,24.4,94,13,
2006,6,27,13,27.1,24.5,86,17,
2006,6,27,14,27.5,24.4,83,22,
2006,6,27,15,20.5,20.5,100,22,
2006,6,27,16,20.2,20.2,100,13,
2006,6,27,17,20.2,20.2,100,6,
2006,6,27,18,20.1,20.1,100,9,
2006,6,27,19,19.8,19.8,100,11,
2006,6,27,20,19.6,19.6,100,11,
2006,6,27,21,19.9,19.9,100,11,
2006,6,27,22,20,20,100,6,
2006,6,27,23,20,20,100,6,
2006,6,28,0,20,20,100,7,
2006,6,28,1,19.5,19.5,100,7,
2006,6,28,2,19.4,19.4,100,9,
2006,6,28,3,19.4,19.4,100,6,
2006,6,28,4,19.3,19.3,100,4,
2006,6,28,5,18.9,18.9,100,6,
2006,6,28,6,19.3,19.3,100,6,
2006,6,28,7,20.1,20.1,100,7,
2006,6,28,8,20,20,100,7,
2006,6,28,9,20.3,20.3,100,6,
2006,6,28,10,21.3,21,98,6,
2006,6,28,11,22.8,21.6,93,2,
2006,6,28,12,23.8,21.9,89,6,
2006,6,28,13,25.5,21.4,78,9,
2006,6,28,14,26.8,22,75,7,
2006,6,28,15,26.5,21.4,74,9,
2006,6,28,16,27.1,20.1,66,11,
2006,6,28,17,27,20.2,66,9,
2006,6,28,18,25.9,20.8,73,9,
2006,6,28,19,21.9,18.2,80,9,
2006,6,28,20,19.8,18.7,93,11,
2006,6,28,21,19,19,100,2,
2006,6,28,22,18.8,18.8,100,4,
2006,6,28,23,18.8,18.8,100,2,
2006,6,29,0,18.9,18.9,100,4,
2006,6,29,1,18.9,18.9,100,2,
2006,6,29,2,18.3,18.3,100,4,
2006,6,29,3,17.8,17.8,100,0,
2006,6,29,4,18,18,100,4,
2006,6,29,5,18,18,100,4,
2006,6,29,6,19.2,19.2,100,7,
2006,6,29,7,19.6,19.6,100,7,
2006,6,29,8,20.1,20.1,100,11,
2006,6,29,9,21.5,20.9,96,7,
2006,6,29,10,20.9,20.6,98,6,
2006,6,29,11,23.2,20.5,85,7,
2006,6,29,12,25.2,19.7,72,15,
2006,6,29,13,23.3,16,64,19,
2006,6,29,14,19.1,16.6,85,13,
2006,6,29,15,18.7,17.6,93,9,
2006,6,29,16,17.2,16.6,96,11,
2006,6,29,17,19.7,18.5,93,7,
2006,6,29,18,19.6,17.9,90,7,
2006,6,29,19,18.5,17.9,96,6,
2006,6,29,20,17.9,17.9,100,7,
2006,6,29,21,17.9,17.7,99,6,
2006,6,29,22,17.2,17.2,100,4,
2006,6,29,23,16.8,16.8,100,11,
2006,6,30,0,16.2,16.2,100,9,
2006,6,30,1,15.8,15.8,100,6,
2006,6,30,2,16,16,100,7,
2006,6,30,3,14.8,14.8,100,19,
2006,6,30,4,15.4,15.4,100,7,
2006,6,30,5,16,16,100,4,
2006,6,30,6,16.5,16.5,100,6,
2006,6,30,7,17.6,17.6,100,7,
2006,6,30,8,17.8,17.6,99,9,
2006,6,30,9,18.6,17.8,95,11,
2006,6,30,10,16.9,16.1,95,24,
2006,6,30,11,15.6,15,96,17,
2006,6,30,12,17.8,15.1,84,9,
2006,6,30,13,19.8,15.2,75,9,
2006,6,30,14,20.5,14.2,67,15,
2006,6,30,15,21.1,15.1,69,11,
2006,6,30,16,19.3,15.2,77,13,
2006,6,30,17,19.8,15.4,76,9,
2006,6,30,18,20.3,14,67,13,
2006,6,30,19,19.8,14.6,72,11,
2006,6,30,20,18.3,14.5,79,9,
2006,6,30,21,17.1,14.6,85,7,
2006,6,30,22,15.9,14.7,93,6,
2006,6,30,23,14.2,13.9,98,6,
2006,7,1,0,14.2,14.2,100,6,
2006,7,1,1,13.6,13.6,100,6,
2006,7,1,2,14.8,14.8,100,7,
2006,7,1,3,14.9,14.3,96,9,
2006,7,1,4,14.2,14.1,99,7,
2006,7,1,5,14.1,14.1,100,9,
2006,7,1,6,15.7,14.7,94,9,
2006,7,1,7,16.7,14.5,87,9,
2006,7,1,8,18.3,14.8,80,13,
2006,7,1,9,20,16.3,79,11,
2006,7,1,10,21.3,17.2,77,13,
2006,7,1,11,22.7,17.8,74,13,
2006,7,1,12,24.1,18.1,69,15,
2006,7,1,13,24.3,17.9,67,15,
2006,7,1,14,24.8,18.1,66,11,
2006,7,1,15,25.4,17.9,63,9,
2006,7,1,16,26.2,18.5,63,7,
2006,7,1,17,25.8,18.4,64,4,
2006,7,1,18,23.8,19.8,78,15,
2006,7,1,19,23,18.1,74,9,
2006,7,1,20,22.1,17.3,74,11,
2006,7,1,21,21.6,16.6,73,11,
2006,7,1,22,19.8,17.5,87,9,
2006,7,1,23,18,18,100,7,
2006,7,2,0,,,,17,
2006,7,2,1,,,,19,
2006,7,2,2,,,,6,
2006,7,2,3,,,,4,
2006,7,2,4,,,,6,
2006,7,2,5,,,,9,
2006,7,2,6,,,,15,
2006,7,2,7,,,,19,
2006,7,2,8,,,,20,
2006,7,2,9,,,,19,
2006,7,2,10,,,,22,
2006,7,2,11,,,,26,
2006,7,2,12,,,,26,
2006,7,2,13,,,,22,
2006,7,2,14,,,,28,
2006,7,2,15,,,,24,
2006,7,2,16,,,,22,
2006,7,2,17,,,,30,
2006,7,2,18,,,,30,
2006,7,2,19,,,,17,
2006,7,2,20,,,,11,
2006,7,2,21,,,,11,
2006,7,2,22,,,,7,
2006,7,2,23,,,,13,
2006,7,3,0,,,,2,
2006,7,3,1,,,,2,
2006,7,3,2,,,,2,
2006,7,3,3,,,,4,
2006,7,3,4,,,,2,
2006,7,3,5,,,,2,
2006,7,3,6,,,,4,
2006,7,3,7,,,,2,
2006,7,3,8,,,,6,
2006,7,3,9,,,,11,
2006,7,3,10,,,,11,
2006,7,3,11,,,,11,
2006,7,3,12,,,,13,
2006,7,3,13,,,,11,
2006,7,3,14,,,,15,
2006,7,3,15,,,,13,
2006,7,3,16,,,,9,
2006,7,3,17,,,,9,
2006,7,3,18,,,,9,
2006,7,3,19,,,,6,
2006,7,3,20,,,,2,
2006,7,3,21,,,,4,
2006,7,3,22,,,,4,
2006,7,3,23,,,,6,
2006,7,4,0,,,,7,
2006,7,4,1,,,,4,
2006,7,4,2,,,,6,
2006,7,4,3,,,,7,
2006,7,4,4,,,,6,
2006,7,4,5,,,,6,
2006,7,4,6,,,,7,
2006,7,4,7,,,,4,
2006,7,4,8,,,,6,
2006,7,4,9,,,,7,
2006,7,4,10,,,,9,
2006,7,4,11,,,,13,
2006,7,4,12,,,,11,
2006,7,4,13,,,,13,
2006,7,4,14,,,,15,
2006,7,4,15,,,,15,
2006,7,4,16,,,,20,
2006,7,4,17,,,,13,
2006,7,4,18,,,,7,
2006,7,4,19,,,,7,
2006,7,4,20,,,,4,
2006,7,4,21,,,,0,
2006,7,4,22,,,,11,
2006,7,4,23,,,,2,
2006,7,5,0,,,,6,
2006,7,5,1,,,,6,
2006,7,5,2,,,,13,
2006,7,5,3,,,,17,
2006,7,5,4,,,,15,
2006,7,5,5,,,,9,
2006,7,5,6,,,,11,
2006,7,5,7,,,,11,
2006,7,5,8,,,,11,
2006,7,5,9,,,,17,
2006,7,5,10,,,,19,
2006,7,5,11,,,,17,
2006,7,5,12,,,,17,
2006,7,5,13,,,,19,
2006,7,5,14,,,,17,
2006,7,5,15,,,,19,
2006,7,5,16,,,,17,
2006,7,5,17,,,,17,
2006,7,5,18,,,,15,
2006,7,5,19,,,,13,
2006,7,5,20,,,,11,
2006,7,5,21,,,,7,
2006,7,5,22,,,,9,
2006,7,5,23,,,,11,
2006,7,6,0,,,,9,
2006,7,6,1,,,,4,
2006,7,6,2,,,,6,
2006,7,6,3,,,,4,
2006,7,6,4,,,,6,
2006,7,6,5,,,,6,
2006,7,6,6,,,,6,
2006,7,6,7,,,,6,
2006,7,6,8,,,,9,
2006,7,6,9,18.3,13.1,72,0,
2006,7,6,10,18.6,12.9,69,13,
2006,7,6,11,19.6,14.6,73,17,
2006,7,6,12,19.2,13.8,71,19,
2006,7,6,13,20.2,14.3,69,17,
2006,7,6,14,21.1,14.7,67,17,
2006,7,6,15,21.7,15.4,67,15,
2006,7,6,16,21.2,14.2,64,13,
2006,7,6,17,21.5,14.2,63,15,
2006,7,6,18,21.4,14.1,63,15,
2006,7,6,19,20.8,14.1,65,11,
2006,7,6,20,19.4,14.4,73,6,
2006,7,6,21,18.2,14.8,81,6,
2006,7,6,22,17,15,88,2,
2006,7,6,23,15.8,14.9,94,2,
2006,7,7,0,15.7,14.6,93,4,
2006,7,7,1,14.8,14.3,97,2,
2006,7,7,2,15.4,15.1,98,6,
2006,7,7,3,15.5,15.2,98,6,
2006,7,7,4,15.2,15.2,100,6,
2006,7,7,5,15.6,15.6,100,9,
2006,7,7,6,16,15.9,99,9,
2006,7,7,7,17.3,16.4,94,9,
2006,7,7,8,19,16.2,84,9,
2006,7,7,9,20.3,17,81,9,
2006,7,7,10,22.1,16.7,71,11,
2006,7,7,11,23.9,17.2,66,11,
2006,7,7,12,25,16.6,60,11,
2006,7,7,13,25.8,15.3,52,15,
2006,7,7,14,26.8,15.2,49,13,
2006,7,7,15,27.2,14.8,47,13,
2006,7,7,16,27.4,16.1,50,11,
2006,7,7,17,27.4,14.6,46,9,
2006,7,7,18,26.9,15,48,9,
2006,7,7,19,24.5,16.8,62,6,
2006,7,7,20,22.6,18.9,80,11,
2006,7,7,21,21.2,18.7,86,11,
2006,7,7,22,19.9,18.5,92,7,
2006,7,7,23,19.2,18.4,95,4,
2006,7,8,0,17.4,17.2,99,6,
2006,7,8,1,17,17,100,6,
2006,7,8,2,16.6,16.6,100,6,
2006,7,8,3,18.2,18.1,99,6,
2006,7,8,4,16.9,16.9,100,4,
2006,7,8,5,15.9,15.9,100,0,
2006,7,8,6,17.1,17.1,100,4,
2006,7,8,7,19.6,17.6,88,6,
2006,7,8,8,21.9,16.9,73,6,
2006,7,8,9,23.7,16.4,64,7,
2006,7,8,10,25.3,16.1,57,7,
2006,7,8,11,26.3,15.8,52,11,
2006,7,8,12,27.2,17.5,55,9,
2006,7,8,13,27.6,18.4,57,15,
2006,7,8,14,27.6,18.2,57,9,
2006,7,8,15,27.8,17.8,55,11,
2006,7,8,16,27.4,15.6,49,15,
2006,7,8,17,26.9,17.2,55,15,
2006,7,8,18,25.8,18.6,64,15,
2006,7,8,19,24.6,17.8,66,15,
2006,7,8,20,22.8,17.2,71,13,
2006,7,8,21,21.4,17,76,13,
2006,7,8,22,20.1,17.3,84,13,
2006,7,8,23,18.8,17.1,90,7,
2006,7,9,0,18.1,16.7,92,4,
2006,7,9,1,19.7,15.9,79,13,
2006,7,9,2,17.1,15.3,89,7,
2006,7,9,3,16,15.2,95,4,
2006,7,9,4,15.3,15.1,99,6,
2006,7,9,5,15.8,15.3,97,9,
2006,7,9,6,17.2,16.5,96,7,
2006,7,9,7,18.8,16.6,87,7,
2006,7,9,8,20.9,17.6,81,6,
2006,7,9,9,22.7,18.6,78,9,
2006,7,9,10,24.9,19,70,9,
2006,7,9,11,26.4,19.9,68,13,
2006,7,9,12,26.9,18.2,59,15,
2006,7,9,13,27.2,18.1,58,15,
2006,7,9,14,26.7,17.6,57,15,
2006,7,9,15,27,18.4,59,19,
2006,7,9,16,26.6,17.8,59,17,
2006,7,9,17,26,17.7,60,19,
2006,7,9,18,25.6,18.1,63,11,
2006,7,9,19,24.8,18.2,67,15,
2006,7,9,20,23.6,17.8,70,11,
2006,7,9,21,22,18,78,7,
2006,7,9,22,22,17.9,78,7,
2006,7,9,23,21.6,17.7,78,11,
2006,7,10,0,21,17.5,80,11,
2006,7,10,1,20.7,17.4,81,11,
2006,7,10,2,20.4,17.3,82,6,
2006,7,10,3,20.2,17.4,84,6,
2006,7,10,4,19.8,17.3,86,6,
2006,7,10,5,19,17.8,93,6,
2006,7,10,6,19.6,18.4,93,7,
2006,7,10,7,19.9,18.5,92,9,
2006,7,10,8,21.7,19.9,90,13,
2006,7,10,9,23.6,20.6,83,11,
2006,7,10,10,24.8,20.6,78,11,
2006,7,10,11,25.5,20.3,73,13,
2006,7,10,12,25.8,20.2,71,11,
2006,7,10,13,26.3,21.4,74,13,
2006,7,10,14,26.8,20.4,68,15,
2006,7,10,15,25.1,21.5,80,9,
2006,7,10,16,26.6,20,67,17,
2006,7,10,17,25.2,19.2,69,9,
2006,7,10,18,25.1,19.6,72,9,
2006,7,10,19,24.2,19.6,76,11,
2006,7,10,20,23.1,19.6,81,6,
2006,7,10,21,19.5,17.9,90,20,
2006,7,10,22,18.7,18.7,100,2,
2006,7,10,23,18.6,18.6,100,2,
2006,7,11,0,18.3,18.3,100,2,
2006,7,11,1,17.6,17.6,100,4,
2006,7,11,2,18,18,100,4,
2006,7,11,3,18.3,18.3,100,4,
2006,7,11,4,18,18,100,4,
2006,7,11,5,17.8,17.8,100,6,
2006,7,11,6,18,18,100,6,
2006,7,11,7,18.8,18.8,100,6,
2006,7,11,8,19.6,19.5,99,6,
2006,7,11,9,20.2,19.7,97,6,
2006,7,11,10,21.6,19.6,88,6,
2006,7,11,11,21.6,19.8,90,6,
2006,7,11,12,23.9,19.2,75,2,
2006,7,11,13,24.8,19.3,72,6,
2006,7,11,14,25.6,19.2,68,11,
2006,7,11,15,25.3,19.1,69,9,
2006,7,11,16,25.5,19.6,70,11,
2006,7,11,17,26.3,19.7,67,9,
2006,7,11,18,25.7,19.5,69,11,
2006,7,11,19,24.7,19.5,73,6,
2006,7,11,20,23.3,19.7,80,4,
2006,7,11,21,21.6,20,91,4,
2006,7,11,22,20.9,20.2,96,0,
2006,7,11,23,20.6,20.1,97,7,
2006,7,12,0,20,20,100,2,
2006,7,12,1,19.1,19.1,100,4,
2006,7,12,2,18.8,18.8,100,2,
2006,7,12,3,19,19,100,4,
2006,7,12,4,17.9,17.9,100,4,
2006,7,12,5,18.3,18.3,100,0,
2006,7,12,6,19.1,19.1,100,0,
2006,7,12,7,20,20,100,6,
2006,7,12,8,20.3,20.3,100,6,
2006,7,12,9,21.6,21.3,98,4,
2006,7,12,10,22,21,94,6,
2006,7,12,11,22.2,21.5,96,9,
2006,7,12,12,22.7,21.7,94,7,
2006,7,12,13,22.5,21.7,95,7,
2006,7,12,14,23.1,21.5,91,9,
2006,7,12,15,23.7,21.3,86,13,
2006,7,12,16,23.7,21.4,87,11,
2006,7,12,17,23.6,21,85,11,
2006,7,12,18,23.8,20.4,81,15,
2006,7,12,19,23.3,20.4,84,15,
2006,7,12,20,21.9,19.2,85,9,
2006,7,12,21,21,18.7,87,9,
2006,7,12,22,20.5,19.2,92,7,
2006,7,12,23,19.6,18.9,96,6,
2006,7,13,0,19,18.6,98,6,
2006,7,13,1,18.3,18.1,99,4,
2006,7,13,2,17.4,17.4,100,2,
2006,7,13,3,16.5,16.5,100,2,
2006,7,13,4,16.5,16.5,100,4,
2006,7,13,5,18.1,18.1,100,6,
2006,7,13,6,19.4,19.4,100,0,
2006,7,13,7,22.3,20.3,88,0,
2006,7,13,8,24.1,21.3,84,6,
2006,7,13,9,25.8,21.6,78,7,
2006,7,13,10,27.3,22.9,77,2,
2006,7,13,11,27.5,21.5,70,6,
2006,7,13,12,28.2,21.8,68,4,
2006,7,13,13,29.1,21.1,62,9,
2006,7,13,14,29.3,20.5,59,9,
2006,7,13,15,29.4,20.5,59,7,
2006,7,13,16,30,19.3,53,9,
2006,7,13,17,30.1,20.2,55,9,
2006,7,13,18,29.7,19.6,55,9,
2006,7,13,19,28.8,19.7,58,6,
2006,7,13,20,25.7,21,75,6,
2006,7,13,21,24.5,22.4,88,9,
2006,7,13,22,23.6,22.4,93,9,
2006,7,13,23,23.2,22.3,95,7,
2006,7,14,0,22.6,21.8,95,7,
2006,7,14,1,22.7,22.1,96,6,
2006,7,14,2,23,21.6,92,11,
2006,7,14,3,22.5,21,91,7,
2006,7,14,4,21.7,20.4,92,7,
2006,7,14,5,21.2,19.9,92,2,
2006,7,14,6,22.1,20.4,90,9,
2006,7,14,7,23.1,20.5,85,11,
2006,7,14,8,23.9,20.7,82,9,
2006,7,14,9,25.4,20.4,74,11,
2006,7,14,10,26.9,20.9,70,9,
2006,7,14,11,28.2,21,65,9,
2006,7,14,12,29.1,20.1,58,9,
2006,7,14,13,30,19.2,52,11,
2006,7,14,14,30.4,19.2,51,11,
2006,7,14,15,30.9,21.2,56,9,
2006,7,14,16,30.5,20,54,11,
2006,7,14,17,30.1,18.5,50,9,
2006,7,14,18,29.3,20.3,58,11,
2006,7,14,19,27.3,22.5,75,13,
2006,7,14,20,25.9,22.1,80,13,
2006,7,14,21,24.9,21.3,80,11,
2006,7,14,22,23.4,21,86,7,
2006,7,14,23,22.3,21.1,93,7,
2006,7,15,0,21.8,21,95,6,
2006,7,15,1,21.3,20.7,96,4,
2006,7,15,2,20,19.7,98,4,
2006,7,15,3,19.9,19.9,100,6,
2006,7,15,4,19.8,19.8,100,4,
2006,7,15,5,20.7,20.3,98,2,
2006,7,15,6,21.3,20.9,98,4,
2006,7,15,7,21.9,20.9,94,2,
2006,7,15,8,22.9,21.4,91,0,
2006,7,15,9,24.2,21.8,86,9,
2006,7,15,10,25.3,22.2,83,7,
2006,7,15,11,25.7,22.4,82,6,
2006,7,15,12,26.9,22.5,77,6,
2006,7,15,13,26.7,23.2,81,6,
2006,7,15,14,25.9,23.2,85,9,
2006,7,15,15,28.6,25.4,83,7,
2006,7,15,16,27.9,24.9,84,9,
2006,7,15,17,26.3,24,87,9,
2006,7,15,18,27.2,23.5,80,6,
2006,7,15,19,26.6,23.9,85,4,
2006,7,15,20,23.4,22.9,97,6,
2006,7,15,21,22.4,22.2,99,4,
2006,7,15,22,24.3,20.2,78,6,
2006,7,15,23,22.9,19.5,81,6,
2006,7,16,0,22,20.9,93,4,
2006,7,16,1,21.7,20.3,92,11,
2006,7,16,2,21.2,19.7,91,6,
2006,7,16,3,19.3,18.3,94,2,
2006,7,16,4,18.9,18.8,99,2,
2006,7,16,5,18.9,18.6,98,4,
2006,7,16,6,21.7,19.9,90,6,
2006,7,16,7,23.1,20.3,84,6,
2006,7,16,8,24.3,20.2,78,7,
2006,7,16,9,25.2,21.6,80,6,
2006,7,16,10,26.3,21.3,74,11,
2006,7,16,11,28,22.5,72,9,
2006,7,16,12,29.4,21.8,64,7,
2006,7,16,13,29.8,20.6,58,11,
2006,7,16,14,31.5,20,51,15,
2006,7,16,15,32.1,20.7,51,13,
2006,7,16,16,32,20.2,50,9,
2006,7,16,17,32.2,20.6,50,13,
2006,7,16,18,31.9,19.1,47,15,
2006,7,16,19,29.7,20.1,56,11,
2006,7,16,20,28.5,19.5,58,11,
2006,7,16,21,26.7,20.4,68,7,
2006,7,16,22,24.7,20.8,79,6,
2006,7,16,23,25.5,20.7,75,9,
2006,7,17,0,24.5,20.8,80,2,
2006,7,17,1,23.9,21.3,85,7,
2006,7,17,2,21.7,21,96,4,
2006,7,17,3,21.2,20.7,97,6,
2006,7,17,4,21.4,20.7,96,6,
2006,7,17,5,21.2,20.8,98,2,
2006,7,17,6,23.6,21.6,89,6,
2006,7,17,7,25.5,21.6,79,9,
2006,7,17,8,26.5,22.6,79,7,
2006,7,17,9,28,22.9,74,6,
2006,7,17,10,29.4,23.8,72,9,
2006,7,17,11,29.9,24.2,72,11,
2006,7,17,12,30.9,24.7,70,13,
2006,7,17,13,31.7,25.4,69,13,
2006,7,17,14,31.9,25.6,69,17,
2006,7,17,15,32.2,25.2,67,17,
2006,7,17,16,31.7,24.8,67,19,
2006,7,17,17,31.3,26.3,75,19,
2006,7,17,18,30,25.5,77,20,
2006,7,17,19,29,23.8,74,15,
2006,7,17,20,28.4,23.6,75,17,
2006,7,17,21,27.1,21.8,73,2,
2006,7,17,22,24.2,20.1,78,6,
2006,7,17,23,19.6,19.6,100,13,
2006,7,18,0,20.1,20.1,100,7,
2006,7,18,1,20.2,20.2,100,6,
2006,7,18,2,20.4,20.4,100,2,
2006,7,18,3,20.4,20.4,100,6,
2006,7,18,4,20.4,20.4,100,6,
2006,7,18,5,20.4,20.4,100,4,
2006,7,18,6,20.8,20.7,99,6,
2006,7,18,7,21.3,21.2,99,9,
2006,7,18,8,21.7,20.4,92,13,
2006,7,18,9,23,19.7,82,9,
2006,7,18,10,23.8,18.7,73,7,
2006,7,18,11,24.5,18,67,11,
2006,7,18,12,25.1,19.7,72,15,
2006,7,18,13,24.7,18.4,68,15,
2006,7,18,14,25.1,16.9,60,19,
2006,7,18,15,25.3,16.9,60,17,
2006,7,18,16,25,16.3,58,19,
2006,7,18,17,24.4,15.7,58,17,
2006,7,18,18,24.6,14.6,54,15,
