Year,Month,Day,Hour,Temperature,Dew Point,Relative Humidity,Wind Speed,"
"
2016,1,14,21,-3.3,-6.1,81,6,
2016,1,14,22,-3.2,-5.9,82,7,
2016,1,14,23,-2.8,-5.3,83,8,
2016,1,15,0,-2.5,-4.5,86,11,
2016,1,15,1,-2.8,-4.7,87,10,
2016,1,15,2,-2.8,-4.5,88,7,
2016,1,15,3,-2.8,-4.5,88,10,
2016,1,15,4,-2.3,-4,88,5,
2016,1,15,5,-1.5,-3.4,87,10,
2016,1,15,6,0.7,-0.9,89,10,
2016,1,15,7,1.1,-0.8,87,10,
2016,1,15,8,0.7,-0.6,91,9,
2016,1,15,9,0.9,-0.4,91,17,
2016,1,15,10,1.5,0.2,91,13,
2016,1,15,11,1.3,0,91,4,
2016,1,15,12,2,0.4,89,14,
2016,1,15,13,2.4,0.9,90,15,
2016,1,15,14,2.6,1,89,13,
2016,1,15,15,1.8,0.3,90,17,
2016,1,15,16,1.6,0.1,90,17,
2016,1,15,17,1.4,-0.1,90,17,
2016,1,15,18,1.4,-0.2,89,18,
2016,1,15,19,1.8,0.3,90,11,
2016,1,15,20,2.6,1.3,91,16,
2016,1,15,21,3.3,2.3,93,18,
2016,1,15,22,3.5,2.5,93,14,
2016,1,15,23,3.8,2.5,91,7,
2016,1,16,0,4,1.9,86,16,
2016,1,16,1,3.4,1.8,89,14,
2016,1,16,2,3.3,1.8,90,15,
2016,1,16,3,3.2,1.9,91,16,
2016,1,16,4,3,1.5,90,17,
2016,1,16,5,2.9,1.1,88,20,
2016,1,16,6,2.5,0.6,87,18,
2016,1,16,7,2.3,0.4,87,20,
2016,1,16,8,0.6,-2.5,80,36,
2016,1,16,9,0.1,-3.1,79,21,
2016,1,16,10,-0.6,-4.3,76,27,
2016,1,16,11,-0.6,-6,67,32,
2016,1,16,12,-0.2,-6.2,64,40,
2016,1,16,13,-0.7,-7.8,59,44,
2016,1,16,14,-1.3,-7.7,62,33,
2016,1,16,15,-2,-8.8,60,49,
2016,1,16,16,-2.5,-8.6,63,31,
2016,1,16,17,-2.8,-9.5,60,40,
2016,1,16,18,-3,-9.3,62,22,
2016,1,16,19,-3.3,-8.2,69,18,
2016,1,16,20,-3.6,-7.8,73,17,
2016,1,16,21,-4.1,-6.9,81,11,
2016,1,16,22,-3.7,-6.7,80,13,
2016,1,16,23,-3.1,-6.8,76,14,
2016,1,17,0,-3.1,-8,69,12,
2016,1,17,1,-3.2,-8.1,69,16,
2016,1,17,2,-2.9,-7.6,70,14,
2016,1,17,3,-2.5,-8,66,18,
2016,1,17,4,-2.2,-9,60,18,
2016,1,17,5,-2,-8.1,63,19,
2016,1,17,6,-1.7,-8.5,60,13,
2016,1,17,7,-1.5,-8.3,60,14,
2016,1,17,8,-1.7,-7.6,64,10,
2016,1,17,9,-1.6,-7.4,65,11,
2016,1,17,10,-1.3,-7.1,65,13,
2016,1,17,11,-1.1,-7.3,63,24,
2016,1,17,12,-2.5,-7.6,68,29,
2016,1,17,13,-3,-9.1,63,23,
2016,1,17,14,-3.6,-10.5,59,28,
2016,1,17,15,-4.9,-12.9,54,28,
2016,1,17,16,-6.2,-12.6,61,21,
2016,1,17,17,-7.2,-13.3,62,27,
2016,1,17,18,-8.5,-15.2,59,31,
2016,1,17,19,-9.2,-14.1,68,27,
2016,1,17,20,-10.2,-16,63,26,
2016,1,17,21,-10.3,-15.1,68,29,
2016,1,17,22,-10.5,-14.8,71,26,
2016,1,17,23,-10.1,-14.2,72,30,
2016,1,18,0,-9.7,-14.2,70,22,
2016,1,18,1,-9.3,-15.7,60,27,
2016,1,18,2,-10.2,-19.8,46,28,
2016,1,18,3,-10.8,-20.6,45,31,
2016,1,18,4,-10.4,-20,46,27,
2016,1,18,5,-10.5,-17.3,58,27,
2016,1,18,6,-11.3,-16.8,64,20,
2016,1,18,7,-11.2,-16.2,67,16,
2016,1,18,8,-11,-14.3,77,13,
2016,1,18,9,-10.7,-13.7,79,20,
2016,1,18,10,-10.4,-14,75,21,
2016,1,18,11,-10.1,-14.1,73,25,
2016,1,18,12,-9.1,-14.9,63,23,
2016,1,18,13,-8.2,-15.7,55,32,
2016,1,18,14,-8.4,-16.8,51,40,
2016,1,18,15,-8.2,-16.9,50,31,
2016,1,18,16,-9,-17.2,52,31,
2016,1,18,17,-9.5,-17.2,54,22,
2016,1,18,18,-9.8,-16,61,19,
2016,1,18,19,-10,-14.5,70,8,
2016,1,18,20,-10.2,-13.3,78,15,
2016,1,18,21,-10.1,-12.8,81,11,
2016,1,18,22,-9.8,-13.6,74,17,
2016,1,18,23,-10,-16,62,19,
2016,1,19,0,-10.8,-16.6,63,20,
2016,1,19,1,-11.8,-17.1,65,18,
2016,1,19,2,-12.8,-17,71,19,
2016,1,19,3,-14,-17.9,73,22,
2016,1,19,4,-13.9,-17.4,75,16,
2016,1,19,5,-11.5,-17.4,62,24,
2016,1,19,6,-11.7,-18.2,59,36,
2016,1,19,7,-12.1,-17.1,67,28,
2016,1,19,8,-11.1,-15.7,69,30,
2016,1,19,9,-9.7,-15.1,65,25,
2016,1,19,10,-7.9,-13.8,63,27,
2016,1,19,11,-6.6,-12.7,62,41,
2016,1,19,12,-5.3,-11.9,60,41,
2016,1,19,13,-4.6,-11.7,58,42,
2016,1,19,14,-4.7,-10.5,64,39,
2016,1,19,15,-4.3,-9.9,65,33,
2016,1,19,16,-4.6,-9.6,68,33,
2016,1,19,17,-4.9,-9.8,69,31,
2016,1,19,18,-4.6,-9.3,70,23,
2016,1,19,19,-4.4,-8.7,72,16,
2016,1,19,20,-3.9,-8.4,71,25,
2016,1,19,21,-4.4,-9.1,70,28,
2016,1,19,22,-4.5,-9.2,70,27,
2016,1,19,23,-4.3,-9.4,68,22,
2016,1,20,0,-4.1,-9.2,68,23,
2016,1,20,1,-4,-9.1,68,22,
2016,1,20,2,-4.1,-9.2,68,21,
2016,1,20,3,-4.3,-9,70,18,
2016,1,20,4,-4.3,-9.2,69,19,
2016,1,20,5,-4.4,-9.5,68,17,
2016,1,20,6,-4.6,-9.6,68,12,
2016,1,20,7,-4.8,-10.2,66,19,
2016,1,20,8,-5.7,-9.8,73,18,
2016,1,20,9,-5.7,-10,72,12,
2016,1,20,10,-5.5,-10.1,70,17,
2016,1,20,11,-5,-9.8,69,16,
2016,1,20,12,-4.5,-9.6,68,16,
2016,1,20,13,-4.3,-10.1,64,14,
2016,1,20,14,-4.2,-10.4,62,11,
2016,1,20,15,-4.2,-11.1,59,9,
2016,1,20,16,-4.4,-11.1,60,9,
2016,1,20,17,-5.1,-9.4,72,13,
2016,1,20,18,-5.5,-8.3,81,13,
2016,1,20,19,-5.6,-9.5,74,14,
2016,1,20,20,-6,-9.2,78,14,
2016,1,20,21,-6.3,-10.2,74,11,
2016,1,20,22,-6.4,-10.8,71,13,
2016,1,20,23,-7.4,-11.3,74,17,
2016,1,21,0,-7.4,-11.3,74,16,
2016,1,21,1,-7.7,-11.4,75,21,
2016,1,21,2,-8.1,-11.3,78,14,
2016,1,21,3,-7.7,-11.1,77,12,
2016,1,21,4,-7.2,-10.3,79,8,
2016,1,21,5,-6.7,-9.4,81,5,
2016,1,21,6,-6.3,-9.4,79,5,
2016,1,21,7,-5.7,-9.3,76,8,
2016,1,21,8,-5.8,-9.9,73,17,
2016,1,21,9,-5.4,-10.8,66,17,
2016,1,21,10,-5.5,-11.1,65,16,
2016,1,21,11,-4.6,-10.6,63,11,
2016,1,21,12,-4.3,-10.3,63,16,
2016,1,21,13,-4.3,-11.2,59,13,
2016,1,21,14,-4.1,-11.6,56,9,
2016,1,21,15,-3.9,-11,58,12,
2016,1,21,16,-4.3,-11,60,13,
2016,1,21,17,-5.2,-9,75,13,
2016,1,21,18,-5.2,-10,69,12,
2016,1,21,19,-5.9,-11.7,64,10,
2016,1,21,20,-6,-13.4,56,12,
2016,1,21,21,-6.8,-14,57,10,
2016,1,21,22,-7.4,-13.3,63,11,
2016,1,21,23,-8.5,-12,76,4,
2016,1,22,0,-8.6,-12.3,75,9,
2016,1,22,1,-9.3,-12.3,79,9,
2016,1,22,2,-10.5,-13.3,80,2,
2016,1,22,3,-10.6,-14.2,75,5,
2016,1,22,4,-11.2,-15,74,3,
2016,1,22,5,-11.5,-15.4,73,3,
2016,1,22,6,-11.6,-15.7,72,8,
2016,1,22,7,-10.6,-14.7,72,3,
2016,1,22,8,-8.4,-13.9,65,7,
2016,1,22,9,-6.8,-13.1,61,8,
2016,1,22,10,-5.9,-13.1,57,7,
2016,1,22,11,-4.6,-12.3,55,5,
2016,1,22,12,-3.2,-10.8,56,7,
2016,1,22,13,-2.5,-9.7,58,10,
2016,1,22,14,-2.5,-9.2,60,9,
2016,1,22,15,-2.7,-11.3,52,8,
2016,1,22,16,-2.8,-11.6,51,8,
2016,1,22,17,-3.5,-12.3,51,14,
2016,1,22,18,-4.2,-11.7,56,12,
2016,1,22,19,-4.3,-11.6,57,11,
2016,1,22,20,-4.2,-12.2,54,13,
2016,1,22,21,-4.6,-11.5,59,16,
2016,1,22,22,-5,-11.4,61,23,
2016,1,22,23,-5.9,-12.1,62,18,
2016,1,23,0,-6.7,-11.5,69,25,
2016,1,23,1,-7.3,-12.1,69,16,
2016,1,23,2,-7.3,-12.2,68,18,
2016,1,23,3,-8.1,-12.3,72,17,
2016,1,23,4,-8.9,-12.9,73,22,
2016,1,23,5,-9.3,-13.5,72,19,
2016,1,23,6,-9.8,-14.1,71,25,
2016,1,23,7,-10.5,-14.6,72,24,
2016,1,23,8,-11.1,-15.2,72,23,
2016,1,23,9,-10.4,-15.1,69,25,
2016,1,23,10,-9,-14.6,64,19,
2016,1,23,11,-6.9,-14.3,56,20,
2016,1,23,12,-5.7,-14.6,50,18,
2016,1,23,13,-4.6,-14.3,47,18,
2016,1,23,14,-4,-14.6,44,25,
2016,1,23,15,-4.4,-14.4,46,24,
2016,1,23,16,-5,-14.7,47,22,
2016,1,23,17,-5.8,-13.3,56,22,
2016,1,23,18,-6.7,-12,66,16,
2016,1,23,19,-7.1,-11.3,72,21,
2016,1,23,20,-7.8,-11.3,76,15,
2016,1,23,21,-7.7,-11.1,77,14,
2016,1,23,22,-8.2,-11.6,77,14,
2016,1,23,23,-8.3,-11.5,78,13,
2016,1,24,0,-9.1,-11.8,81,12,
2016,1,24,1,-9.7,-12.1,83,5,
2016,1,24,2,-11,-13.5,82,8,
2016,1,24,3,-9.5,-12.3,80,13,
2016,1,24,4,-10.1,-12.8,81,9,
2016,1,24,5,-10.1,-12.8,81,9,
2016,1,24,6,-9.4,-12.2,80,9,
2016,1,24,7,-9.1,-11.8,81,1,
2016,1,24,8,-7.6,-11,77,5,
2016,1,24,9,-7.3,-10.7,77,9,
2016,1,24,10,-6.4,-9.8,77,6,
2016,1,24,11,-4.8,-8.6,75,10,
2016,1,24,12,-3.6,-7.9,72,15,
2016,1,24,13,-3,-7.7,70,16,
2016,1,24,14,-2.4,-7.7,67,12,
2016,1,24,15,-1.4,-7.6,63,16,
2016,1,24,16,-1.1,-7.3,63,15,
2016,1,24,17,-0.9,-6.3,67,13,
2016,1,24,18,-0.8,-6.2,67,14,
2016,1,24,19,-0.9,-6.5,66,9,
2016,1,24,20,-0.9,-6.3,67,13,
2016,1,24,21,-1.1,-5.9,70,10,
2016,1,24,22,-1.2,-5.6,72,10,
2016,1,24,23,-1.2,-5.6,72,9,
2016,1,25,0,-1,-5.6,71,4,
2016,1,25,1,-1.1,-5.3,73,4,
2016,1,25,2,-1.2,-5.4,73,5,
2016,1,25,3,-1,-5.2,73,3,
2016,1,25,4,-0.8,-5.4,71,4,
2016,1,25,5,-0.6,-5,72,5,
2016,1,25,6,-0.3,-4.6,73,7,
2016,1,25,7,0.1,-4.4,72,9,
2016,1,25,8,0.3,-4.4,71,9,
2016,1,25,9,0.4,-4.1,72,12,
2016,1,25,10,0.8,-4.8,66,14,
2016,1,25,11,1.5,-5,62,17,
2016,1,25,12,1.6,-4.9,62,17,
2016,1,25,13,1.6,-4.5,64,17,
2016,1,25,14,2.4,-5.3,57,19,
2016,1,25,15,2.4,-5.5,56,20,
2016,1,25,16,2.1,-5.3,58,17,
2016,1,25,17,1.6,-5.1,61,12,
2016,1,25,18,1.1,-5,64,10,
2016,1,25,19,1.4,-4.5,65,10,
2016,1,25,20,1.6,-4.1,66,11,
2016,1,25,21,2.2,-2.7,70,8,
2016,1,25,22,2.8,-2.9,66,7,
2016,1,25,23,3,-3.6,62,10,
2016,1,26,0,3.7,-4.8,54,11,
2016,1,26,1,3.6,-1.4,70,13,
2016,1,26,2,3.5,0,78,17,
2016,1,26,3,3.8,-0.4,74,15,
2016,1,26,4,4.2,-0.4,72,14,
2016,1,26,5,5.2,0.2,70,19,
2016,1,26,6,5.4,1.2,74,22,
2016,1,26,7,5.6,1.2,73,26,
2016,1,26,8,5.5,2.3,80,27,
2016,1,26,9,5.6,3,83,27,
2016,1,26,10,6.5,3.1,79,32,
2016,1,26,11,6,1.9,75,40,
2016,1,26,12,4.2,0.9,79,39,
2016,1,26,13,4.1,-1.3,68,41,
2016,1,26,14,3.7,-1.9,67,40,
2016,1,26,15,3.2,-1.9,69,42,
2016,1,26,16,3.3,-2.2,67,28,
2016,1,26,17,2.8,-2.3,69,43,
2016,1,26,18,2.3,-2.6,70,22,
2016,1,26,19,2.1,-3.2,68,34,
2016,1,26,20,1.3,-2.3,77,25,
2016,1,26,21,0.9,-1.8,82,21,
2016,1,26,22,1.2,-2.4,77,29,
2016,1,26,23,1,-2.4,78,18,
2016,1,27,0,0.9,-2.3,79,22,
2016,1,27,1,0.4,-2,84,21,
2016,1,27,2,0.4,-1.8,85,16,
2016,1,27,3,0.3,-1.8,86,22,
2016,1,27,4,-0.5,-2.4,87,16,
2016,1,27,5,-2,-4.2,85,16,
2016,1,27,6,-2.5,-5,83,15,
2016,1,27,7,-2.3,-7.6,67,29,
2016,1,27,8,-2.8,-8.1,67,21,
2016,1,27,9,-2.5,-8,66,23,
2016,1,27,10,-2.3,-8.2,64,19,
2016,1,27,11,-1.8,-8.8,59,18,
2016,1,27,12,-1.1,-10,51,21,
2016,1,27,13,-0.2,-9.9,48,22,
2016,1,27,14,-0.5,-9.7,50,22,
2016,1,27,15,1,-10,44,21,
2016,1,27,16,-0.2,-9.4,50,16,
2016,1,27,17,-0.4,-8.6,54,17,
2016,1,27,18,-0.7,-9.6,51,21,
2016,1,27,19,-0.4,-10.4,47,11,
2016,1,27,20,-0.4,-9.9,49,13,
2016,1,27,21,-0.4,-5.8,67,23,
2016,1,27,22,-0.6,-7.4,60,26,
2016,1,27,23,-0.6,-7.2,61,28,
2016,1,28,0,-0.9,-7.9,59,35,
2016,1,28,1,-1.1,-7.7,61,30,
2016,1,28,2,-1.3,-7.9,61,29,
2016,1,28,3,-1.4,-7.2,65,24,
2016,1,28,4,-1.4,-7.2,65,26,
2016,1,28,5,-1.7,-7.1,67,23,
2016,1,28,6,-1.5,-6.7,68,21,
2016,1,28,7,-1.7,-5.7,74,20,
2016,1,28,8,-1.6,-5.3,76,21,
2016,1,28,9,-1.6,-5.3,76,27,
2016,1,28,10,-1.2,-5.1,75,18,
2016,1,28,11,-0.5,-4.8,73,21,
2016,1,28,12,0.4,-4.8,68,29,
2016,1,28,13,1.3,-4.4,66,23,
2016,1,28,14,1.2,-4.1,68,27,
2016,1,28,15,1.4,-3.9,68,23,
2016,1,28,16,0.4,-1.7,86,12,
2016,1,28,17,0.4,-1.7,86,16,
2016,1,28,18,0.2,-1.1,91,12,
2016,1,28,19,0.5,-1,90,16,
2016,1,28,20,0.6,-0.9,90,11,
2016,1,28,21,0.8,-0.8,89,15,
2016,1,28,22,0.8,-0.8,89,19,
2016,1,28,23,0.7,-2,82,17,
2016,1,29,0,0,-2.7,82,14,
2016,1,29,1,-0.3,-2.4,86,12,
2016,1,29,2,-0.8,-4,79,23,
2016,1,29,3,-1.5,-5.7,73,33,
2016,1,29,4,-2.1,-6.5,72,29,
2016,1,29,5,-3.3,-7.3,74,27,
2016,1,29,6,-5,-10.6,65,35,
2016,1,29,7,-5.9,-10.7,69,32,
2016,1,29,8,-6.6,-10.5,74,25,
2016,1,29,9,-7.2,-12.9,64,32,
2016,1,29,10,-7.9,-14,62,39,
2016,1,29,11,-7.2,-13.3,62,41,
2016,1,29,12,-6.6,-12.5,63,31,
2016,1,29,13,-5.9,-12.5,60,22,
2016,1,29,14,-5.3,-12.3,58,30,
2016,1,29,15,-5.1,-12.1,58,36,
2016,1,29,16,-5.7,-12.5,59,31,
2016,1,29,17,-6.6,-12.7,62,33,
2016,1,29,18,-7.6,-13.3,64,31,
2016,1,29,19,-8.1,-13,68,24,
2016,1,29,20,-8.5,-13.2,69,18,
2016,1,29,21,-9.1,-13.4,71,11,
2016,1,29,22,-8.8,-13.2,71,11,
2016,1,29,23,-9.1,-12.9,74,6,
2016,1,30,0,-8.8,-12.1,77,9,
2016,1,30,1,-8.3,-12,75,5,
2016,1,30,2,-7.8,-11.5,75,6,
2016,1,30,3,-6.8,-10.5,75,6,
2016,1,30,4,-5.7,-9.8,73,9,
2016,1,30,5,-5.1,-9.2,73,7,
2016,1,30,6,-4.3,-7.6,78,13,
2016,1,30,7,-2.7,-6.2,77,18,
2016,1,30,8,-1.3,-5.4,74,20,
2016,1,30,9,0,-5,69,25,
2016,1,30,10,1,-4.9,65,18,
2016,1,30,11,2.6,-5.1,57,16,
2016,1,30,12,3.7,-4.8,54,27,
2016,1,30,13,5.8,-3.3,52,30,
2016,1,30,14,5.1,-3.2,55,24,
2016,1,30,15,5.1,-2.7,57,19,
2016,1,30,16,5.3,-2.1,59,21,
2016,1,30,17,4.3,-2.1,63,15,
2016,1,30,18,4.6,-1.8,63,8,
2016,1,30,19,4,-1.6,67,14,
2016,1,30,20,3.9,-1.5,68,10,
2016,1,30,21,3.9,-1.3,69,12,
2016,1,30,22,2.5,-1.3,76,14,
2016,1,30,23,2.3,-1.5,76,16,
2016,1,31,0,1.7,-1.2,81,9,
2016,1,31,1,2,-0.9,81,10,
2016,1,31,2,2.3,-1.3,77,7,
2016,1,31,3,1,-1.7,82,8,
2016,1,31,4,1.3,-1.4,82,10,
2016,1,31,5,1.7,-0.7,84,9,
2016,1,31,6,2.1,-0.3,84,4,
2016,1,31,7,3.4,0.1,79,8,
2016,1,31,8,2.8,0,82,9,
2016,1,31,9,4,0.7,79,13,
2016,1,31,10,4.2,1.2,81,12,
2016,1,31,11,5.5,1.8,77,7,
2016,1,31,12,7.7,2.4,69,7,
2016,1,31,13,9.6,2.9,63,14,
2016,1,31,14,9.6,3.2,64,9,
2016,1,31,15,9.2,2.8,64,16,
2016,1,31,16,7.2,2.9,74,13,
2016,1,31,17,6.1,4.8,91,12,
2016,1,31,18,5.9,5,94,11,
2016,1,31,19,6,5.1,94,13,
2016,1,31,20,6.5,5.5,93,11,
2016,1,31,21,9.1,8,93,16,
2016,1,31,22,10,7.8,86,16,
2016,1,31,23,10.3,7.9,85,29,
2016,2,1,0,10.4,8.2,86,34,
2016,2,1,1,8.9,6.2,83,37,
2016,2,1,2,7.2,4.9,85,33,
2016,2,1,3,4.7,2.1,83,24,
2016,2,1,4,3.8,0.3,78,32,
2016,2,1,5,3.4,-0.1,78,28,
2016,2,1,6,3.1,-0.7,76,23,
2016,2,1,7,2,-2,75,22,
2016,2,1,8,1.2,-2.7,75,17,
2016,2,1,9,3,-1.7,71,19,
2016,2,1,10,4.1,-1.9,65,26,
2016,2,1,11,4.8,-1.4,64,26,
2016,2,1,12,5.1,-1.8,61,25,
2016,2,1,13,5.7,-1.7,59,22,
2016,2,1,14,6,-1.6,58,21,
2016,2,1,15,5.6,-2.5,56,29,
2016,2,1,16,4.7,-2.6,59,23,
2016,2,1,17,3.9,-3.2,60,20,
2016,2,1,18,2.7,-2.8,67,16,
2016,2,1,19,2.2,-2.3,72,15,
2016,2,1,20,2,-1.8,76,17,
2016,2,1,21,2.5,-1.9,73,9,
2016,2,1,22,2,-2.2,74,12,
2016,2,1,23,1.2,-2.9,74,16,
2016,2,2,0,0.3,-3.1,78,12,
2016,2,2,1,-0.4,-3.3,81,9,
2016,2,2,2,-0.4,-2.8,84,4,
2016,2,2,3,-2.2,-4.2,86,5,
2016,2,2,4,-0.9,-2.8,87,3,
2016,2,2,5,-0.3,-3,82,12,
2016,2,2,6,-0.1,-4,75,8,
2016,2,2,7,-0.8,-4.3,77,7,
2016,2,2,8,-0.1,-4.2,74,12,
2016,2,2,9,0.4,-4.8,68,9,
2016,2,2,10,0.7,-5.4,64,9,
2016,2,2,11,1.3,-5.4,61,12,
2016,2,2,12,1.7,-5.5,59,8,
2016,2,2,13,2.2,-4.6,61,10,
2016,2,2,14,2.3,-4.5,61,16,
2016,2,2,15,2.3,-4.5,61,8,
2016,2,2,16,1.7,-4,66,15,
2016,2,2,17,1.2,-4.5,66,17,
2016,2,2,18,0.9,-4.6,67,19,
2016,2,2,19,0.7,-3.4,74,28,
2016,2,2,20,1,-2.1,80,30,
2016,2,2,21,1.2,-1.5,82,29,
2016,2,2,22,0.8,-1.3,86,39,
2016,2,2,23,0.5,-1,90,30,
2016,2,3,0,1,-0.5,90,26,
2016,2,3,1,1.7,0.4,91,21,
2016,2,3,2,2.6,1,89,25,
2016,2,3,3,3.1,1.8,91,18,
2016,2,3,4,3.6,2.6,93,18,
2016,2,3,5,4,3.1,94,22,
2016,2,3,6,4.7,3.8,94,6,
2016,2,3,7,5.3,4.6,95,20,
2016,2,3,8,5.8,4.9,94,14,
2016,2,3,9,7.2,5.7,90,10,
2016,2,3,10,9.1,6.6,84,15,
2016,2,3,11,10.1,7.5,84,14,
2016,2,3,12,12.7,9,78,27,
2016,2,3,13,14.5,10,74,34,
2016,2,3,14,15.5,9.2,66,33,
2016,2,3,15,15.2,3.4,45,39,
2016,2,3,16,14.1,0.1,38,43,
2016,2,3,17,11.8,0,44,43,
2016,2,3,18,9.4,-0.5,50,39,
2016,2,3,19,7.3,-1.1,55,36,
2016,2,3,20,5.3,-1.8,60,30,
2016,2,3,21,4.5,-2.4,61,26,
2016,2,3,22,4.2,-2,64,15,
2016,2,3,23,3.8,-2.2,65,20,
2016,2,4,0,3.8,-1.6,68,22,
2016,2,4,1,3.8,-1,71,17,
2016,2,4,2,4,-0.6,72,26,
2016,2,4,3,2.9,-1.3,74,28,
2016,2,4,4,2.3,-1.9,74,23,
2016,2,4,5,2.1,-2.4,72,20,
2016,2,4,6,1.3,-4.4,66,25,
2016,2,4,7,1.1,-5,64,28,
2016,2,4,8,0.4,-5.6,64,28,
2016,2,4,9,0.6,-4.8,67,18,
2016,2,4,10,1,-5.3,63,29,
2016,2,4,11,1,-5.9,60,32,
2016,2,4,12,2.1,-6,55,31,
2016,2,4,13,2.9,-6,52,24,
2016,2,4,14,2.9,-6.5,50,20,
2016,2,4,15,2.1,-8.1,47,22,
2016,2,4,16,1.4,-8.5,48,23,
2016,2,4,17,1.1,-8,51,23,
2016,2,4,18,0.4,-7.9,54,16,
2016,2,4,19,0.3,-8.2,53,13,
2016,2,4,20,-0.2,-8.7,53,15,
2016,2,4,21,-0.7,-7.3,61,10,
2016,2,4,22,-1.1,-6.5,67,10,
2016,2,4,23,-1.3,-6.7,67,5,
2016,2,5,0,-1.4,-7,66,7,
2016,2,5,1,-1.7,-7.2,66,8,
2016,2,5,2,-1.9,-7,68,13,
2016,2,5,3,-2.3,-6.7,72,10,
2016,2,5,4,-2.3,-6.7,72,10,
2016,2,5,5,-2.3,-6.7,72,16,
2016,2,5,6,-2.7,-6.9,73,11,
2016,2,5,7,-2.8,-6.6,75,9,
2016,2,5,8,-2.4,-6.2,75,10,
2016,2,5,9,-2,-6.8,70,4,
2016,2,5,10,-0.4,-6,66,13,
2016,2,5,11,0.2,-6.7,60,4,
2016,2,5,12,0.2,-6.3,62,13,
2016,2,5,13,2.8,-8,45,21,
2016,2,5,14,1.1,-9,47,14,
2016,2,5,15,1.4,-9.6,44,19,
2016,2,5,16,1,-9.7,45,18,
2016,2,5,17,0.5,-8.3,52,14,
2016,2,5,18,-0.4,-7.9,57,16,
2016,2,5,19,0.1,-7,59,16,
2016,2,5,20,0.1,-6.6,61,21,
2016,2,5,21,-0.7,-6.3,66,12,
2016,2,5,22,-1,-6,69,12,
2016,2,5,23,-1,-5.8,70,18,
2016,2,6,0,-1,-5.2,73,18,
2016,2,6,1,-0.8,-5.2,72,16,
2016,2,6,2,-0.9,-4.8,75,15,
2016,2,6,3,-0.6,-5.2,71,18,
2016,2,6,4,-0.7,-5.1,72,10,
2016,2,6,5,-0.8,-4.9,74,8,
2016,2,6,6,-0.9,-4.4,77,8,
2016,2,6,7,-0.6,-3.8,79,14,
2016,2,6,8,-1.8,-3.8,86,10,
2016,2,6,9,0.1,-3.8,75,14,
2016,2,6,10,1.3,-5,63,31,
2016,2,6,11,0.9,-5.2,64,22,
2016,2,6,12,1.9,-7,52,26,
2016,2,6,13,3,-7,48,28,
2016,2,6,14,3.1,-8,44,34,
2016,2,6,15,2.5,-8.3,45,39,
2016,2,6,16,2.4,-8.7,44,37,
2016,2,6,17,2.3,-9.1,43,30,
2016,2,6,18,1.5,-7.6,51,21,
2016,2,6,19,1.2,-6,59,21,
2016,2,6,20,0.7,-6.2,60,21,
2016,2,6,21,0.5,-7.5,55,17,
2016,2,6,22,-0.5,-7.8,58,12,
2016,2,6,23,-1.1,-7.5,62,9,
2016,2,7,0,-1.1,-6.1,69,8,
2016,2,7,1,-1.3,-5.9,71,7,
2016,2,7,2,-1.8,-5.7,75,7,
2016,2,7,3,-1.9,-5.2,78,9,
2016,2,7,4,-2.1,-4.9,81,10,
2016,2,7,5,-2.2,-5,81,7,
2016,2,7,6,-1.5,-4.5,80,9,
2016,2,7,7,-1.5,-4.7,79,5,
2016,2,7,8,-1.2,-4.6,78,4,
2016,2,7,9,1.1,-3,74,7,
2016,2,7,10,2.3,-2.6,70,10,
2016,2,7,11,3.5,-2.9,63,11,
2016,2,7,12,4.3,-1.9,64,20,
2016,2,7,13,5.2,-2.4,58,21,
2016,2,7,14,6,-2.4,55,15,
2016,2,7,15,5.2,-2.2,59,18,
2016,2,7,16,4.6,-2.1,62,15,
2016,2,7,17,4.1,-1.9,65,19,
2016,2,7,18,3.6,-1.4,70,13,
2016,2,7,19,3.4,-0.3,77,13,
2016,2,7,20,3.6,0.1,78,14,
2016,2,7,21,3.5,0,78,12,
2016,2,7,22,3.8,0.5,79,15,
2016,2,7,23,3.7,0.4,79,7,
2016,2,8,0,3.4,0.3,80,12,
2016,2,8,1,3.1,0.3,82,11,
2016,2,8,2,3.2,0.3,81,13,
2016,2,8,3,3.2,0.8,84,13,
2016,2,8,4,2.5,0.1,84,17,
2016,2,8,5,2,0.2,88,16,
2016,2,8,6,1.5,-0.1,89,13,
2016,2,8,7,0.9,-0.7,89,18,
2016,2,8,8,1,-0.8,88,17,
2016,2,8,9,1.6,-0.3,87,22,
2016,2,8,10,2.5,0.1,84,23,
2016,2,8,11,3.7,0.1,77,23,
2016,2,8,12,4.7,-0.1,71,20,
2016,2,8,13,3.7,-0.7,73,31,
2016,2,8,14,3.5,-0.7,74,27,
2016,2,8,15,2.7,-1.1,76,24,
2016,2,8,16,1.5,-0.6,86,26,
2016,2,8,17,1.4,-0.8,85,28,
2016,2,8,18,1.1,-1.8,81,27,
2016,2,8,19,1,-2.2,79,23,
2016,2,8,20,0.6,-2.6,79,29,
2016,2,8,21,0,-2.4,84,22,
2016,2,8,22,-0.6,-2.3,88,27,
2016,2,8,23,-0.9,-2.5,89,25,
2016,2,9,0,-1.3,-2.7,90,20,
2016,2,9,1,-1.8,-3.5,88,26,
2016,2,9,2,-2,-3.7,88,24,
2016,2,9,3,-2,-3.6,89,23,
