\\Hourly Nodal Prices Report,,,,,,,,,,,,,,,,
\\Created at 2020-02-28 08:01:10,,,,,,,,,,,,,,,,
\\For 2020,,,,,,,,,,,,,,,,
Zones,,Reference,North West,North West,North West,North East,North East,North East,Ottawa,East,Toronto,Essa,Bruce,South West,Niagara,West
Date,Hour,Richview,Atikokan,Pineportage,Thunderbay,Andrews,Canyon,NPIroqfalls,TAOHSC,Saunders,Darlington,Desjoachims,BruceB,GerdauCam,BECK2,Greenfield
2020-01-31,9,18.74,15.75,15.36,16.16,17.35,18.20,17.85,18.74,18.56,18.74,18.56,18.20,18.74,18.37,18.74
2020-01-31,10,14.76,12.41,12.10,12.73,13.67,14.33,14.06,14.76,14.62,14.76,14.62,14.33,14.76,14.47,14.76
2020-01-31,11,16.76,14.09,13.74,14.45,15.52,16.27,15.97,16.76,16.60,16.76,16.60,16.27,16.76,16.44,16.76
2020-01-31,12,21.05,17.69,17.26,18.15,19.49,20.44,20.05,21.05,20.84,21.05,20.84,20.44,21.05,20.64,21.05
2020-01-31,13,19.91,16.74,16.32,17.17,18.44,19.34,18.97,19.91,19.71,19.91,19.71,19.34,19.91,19.52,19.91
2020-01-31,14,19.65,16.52,16.11,16.94,18.20,19.08,18.72,19.65,19.46,19.65,19.46,19.08,19.65,19.27,19.65
2020-01-31,15,17.68,14.85,14.49,15.24,16.37,17.16,16.84,17.68,17.50,17.68,17.50,17.16,17.68,17.33,17.68
2020-01-31,16,21.32,17.92,17.48,18.38,19.74,20.70,20.30,21.32,21.11,21.32,21.11,20.70,21.32,20.90,21.32
2020-01-31,17,19.99,16.80,16.38,17.23,18.51,19.41,19.04,19.99,19.79,19.99,19.79,19.41,19.99,19.60,19.99
2020-01-31,18,21.74,18.27,17.82,18.74,20.13,21.10,20.70,21.74,21.52,21.74,21.52,21.10,21.74,21.31,21.74
2020-01-31,19,22.39,18.81,18.35,19.30,20.73,21.73,21.32,22.39,22.17,22.39,22.17,21.73,22.39,21.95,22.39
2020-01-31,20,20.79,17.47,17.05,17.93,19.26,20.19,19.80,20.79,20.59,20.79,20.59,20.19,20.79,20.39,20.79
2020-01-31,21,20.76,17.44,17.02,17.90,19.22,20.15,19.77,20.76,20.55,20.76,20.55,20.15,20.76,20.35,20.76
2020-01-31,22,18.82,15.81,15.43,16.22,17.42,18.27,17.92,18.82,18.63,18.82,18.63,18.27,18.82,18.45,18.82
2020-01-31,23,11.16,9.38,9.15,9.62,10.33,10.84,10.63,11.16,11.05,11.16,11.05,10.84,11.16,10.94,11.16
2020-01-31,24,2.52,4.60,4.91,2.17,2.98,2.45,2.40,2.52,2.50,2.52,2.50,2.45,2.52,2.47,2.52
2020-02-01,1,9.39,8.24,8.10,8.09,8.78,9.11,8.94,9.39,9.29,9.39,9.29,9.11,9.39,9.20,9.39
2020-02-01,2,2.94,3.86,4.01,2.53,3.08,2.85,2.80,2.94,2.91,2.94,2.91,2.85,2.94,2.88,2.94
2020-02-01,3,6.87,5.78,5.63,5.92,6.36,6.67,6.55,6.87,6.81,6.87,6.81,6.67,6.87,6.74,6.87
2020-02-01,4,6.06,5.09,4.96,5.22,5.61,5.88,5.77,6.06,6.00,6.06,6.00,5.88,6.06,5.94,6.06
2020-02-01,5,8.14,6.84,6.68,7.02,7.54,7.91,7.76,8.14,8.06,8.14,8.06,7.91,8.14,7.99,8.14
2020-02-01,6,12.56,10.56,10.30,10.83,11.63,12.20,11.97,12.56,12.44,12.56,12.44,12.20,12.56,12.32,12.56
2020-02-01,7,10.17,8.62,8.40,8.76,9.49,9.95,9.76,10.25,10.06,10.17,10.06,9.87,10.17,10.05,10.17
2020-02-01,8,5.03,4.58,4.52,4.34,4.75,4.88,4.79,5.03,4.98,5.03,4.98,4.88,5.03,4.93,5.03
2020-02-01,9,6.88,5.78,5.64,5.93,6.37,6.68,6.55,6.88,6.81,6.88,6.81,6.68,6.88,6.74,6.88
2020-02-01,10,13.66,11.48,11.20,11.78,12.65,13.26,13.01,13.66,13.52,13.66,13.52,13.26,13.66,13.39,13.66
2020-02-01,11,7.69,7.16,7.11,6.63,7.30,7.47,7.33,7.69,7.61,7.69,7.61,7.47,7.69,7.54,7.69
2020-02-01,12,0.49,1.11,1.20,0.42,0.63,0.48,0.47,0.49,0.48,0.49,0.48,0.48,0.49,0.48,0.49
2020-02-01,13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020-02-01,14,4.52,3.80,3.71,3.90,4.19,4.39,4.31,4.52,4.48,4.52,4.48,4.39,4.52,4.43,4.52
2020-02-01,15,6.08,5.11,4.99,5.24,5.63,5.90,5.79,6.08,6.02,6.08,6.02,5.90,6.08,5.96,6.08
2020-02-01,16,5.04,4.24,4.13,4.34,4.67,4.89,4.80,5.04,4.99,5.04,4.99,4.89,5.04,4.94,5.04
2020-02-01,17,9.38,7.89,7.69,8.09,8.69,9.11,8.94,9.38,9.29,9.38,9.29,9.11,9.38,9.20,9.38
2020-02-01,18,15.25,12.82,12.50,13.15,14.12,14.80,14.52,15.25,15.10,15.25,15.10,14.80,15.25,14.95,15.25
2020-02-01,19,12.58,10.57,10.31,10.84,11.65,12.21,11.98,12.58,12.46,12.58,12.46,12.21,12.58,12.33,12.58
2020-02-01,20,6.19,5.20,5.07,5.33,5.73,6.01,5.89,6.19,6.13,6.19,6.13,6.01,6.19,6.07,6.19
2020-02-01,21,4.03,3.39,3.30,3.47,3.73,3.91,3.84,4.03,3.99,4.03,3.99,3.91,4.03,3.95,4.03
2020-02-01,22,12.35,10.38,10.12,10.65,11.43,11.99,11.76,12.35,12.23,12.35,12.23,11.99,12.35,12.10,12.35
2020-02-01,23,6.01,5.05,4.93,5.18,5.57,5.83,5.72,6.01,5.95,6.01,5.95,5.83,6.01,5.89,6.01
2020-02-01,24,12.48,10.49,10.22,10.75,11.55,12.11,11.88,12.48,12.35,12.48,12.35,12.11,12.48,12.23,12.48
2020-02-02,1,11.34,9.53,9.29,9.77,10.50,11.00,10.80,11.34,11.22,11.34,11.22,11.00,11.34,11.11,11.34
2020-02-02,2,0.49,0.41,0.40,0.42,0.46,0.48,0.47,0.49,0.49,0.49,0.49,0.48,0.49,0.48,0.49
2020-02-02,3,1.99,1.67,1.63,1.71,1.84,1.93,1.89,1.99,1.97,1.99,1.97,1.93,1.99,1.95,1.99
2020-02-02,4,1.48,1.24,1.21,1.28,1.37,1.44,1.41,1.48,1.46,1.48,1.46,1.44,1.48,1.45,1.48
2020-02-02,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020-02-02,6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020-02-02,7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020-02-02,8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020-02-02,9,3.00,2.52,2.46,2.59,2.78,2.91,2.86,3.00,2.97,3.00,2.97,2.91,3.00,2.94,3.00
2020-02-02,10,7.62,6.40,6.24,6.56,7.05,7.39,7.25,7.62,7.54,7.62,7.54,7.39,7.62,7.47,7.62
2020-02-02,11,10.81,9.08,8.86,9.31,10.00,10.49,10.29,10.81,10.70,10.81,10.70,10.49,10.81,10.59,10.81
2020-02-02,12,14.71,12.36,12.06,12.68,13.62,14.28,14.01,14.71,14.57,14.71,14.57,14.28,14.71,14.42,14.71
2020-02-02,13,13.61,11.43,11.15,11.73,12.60,13.21,12.96,13.61,13.47,13.61,13.47,13.21,13.61,13.34,13.61
2020-02-02,14,6.14,5.16,5.03,5.29,5.69,5.96,5.85,6.14,6.08,6.14,6.08,5.96,6.14,6.02,6.14
2020-02-02,15,13.61,11.44,11.15,11.73,12.60,13.21,12.96,13.61,13.47,13.61,13.47,13.21,13.61,13.34,13.61
2020-02-02,16,13.48,11.33,11.05,11.62,12.48,13.09,12.84,13.48,13.35,13.48,13.35,13.09,13.48,13.22,13.48
2020-02-02,17,8.72,7.33,7.15,7.52,8.07,8.46,8.30,8.72,8.63,8.72,8.63,8.46,8.72,8.55,8.72
2020-02-02,18,25.54,21.46,20.93,22.02,23.65,24.80,24.32,25.54,25.29,25.54,25.29,24.80,25.54,25.04,25.54
2020-02-02,19,12.54,10.54,10.28,10.81,11.61,12.17,11.94,12.54,12.41,12.54,12.41,12.17,12.54,12.29,12.54
2020-02-02,20,5.61,4.71,4.60,4.84,5.20,5.45,5.34,5.61,5.56,5.61,5.56,5.45,5.61,5.50,5.61
2020-02-02,21,0.49,0.41,0.40,0.43,0.46,0.48,0.47,0.49,0.49,0.49,0.49,0.48,0.49,0.48,0.49
2020-02-02,22,2.52,2.12,2.07,2.17,2.33,2.45,2.40,2.52,2.50,2.52,2.50,2.45,2.52,2.47,2.52
2020-02-02,23,1.52,1.28,1.25,1.31,1.41,1.48,1.45,1.52,1.50,1.52,1.50,1.48,1.52,1.49,1.52
2020-02-02,24,1.50,1.26,1.23,1.29,1.39,1.45,1.43,1.50,1.48,1.50,1.48,1.45,1.50,1.47,1.50
2020-02-03,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020-02-03,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020-02-03,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020-02-03,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020-02-03,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020-02-03,6,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04
2020-02-03,7,2.67,2.24,2.19,2.30,2.47,2.59,2.54,2.67,2.64,2.67,2.64,2.59,2.67,2.62,2.67
2020-02-03,8,11.88,9.98,9.73,10.24,11.00,11.53,11.31,11.88,11.76,11.88,11.76,11.53,11.88,11.64,11.88
2020-02-03,9,6.22,5.23,5.10,5.36,5.76,6.04,5.93,6.22,6.16,6.22,6.16,6.04,6.22,6.10,6.22
2020-02-03,10,8.49,7.14,6.96,7.32,7.86,8.24,8.09,8.49,8.41,8.49,8.41,8.24,8.49,8.32,8.49
2020-02-03,11,11.91,341.43,9.76,10.26,11.03,11.56,11.34,11.91,11.79,11.91,11.79,11.56,11.91,11.67,-658.73
2020-02-03,12,9.45,7.94,7.75,8.15,8.75,9.18,9.00,9.45,9.36,9.45,9.36,9.18,9.45,9.27,-492.09
2020-02-03,13,3.87,3.25,3.17,3.33,3.58,3.75,3.68,3.87,3.83,3.87,3.83,3.75,3.87,3.79,3.87
2020-02-03,14,-0.46,0.37,-0.38,-0.39,-0.42,-0.44,-0.43,-0.46,-0.45,-0.46,-0.45,-0.44,-0.46,-0.45,-0.46
2020-02-03,15,4.07,4.43,3.34,3.51,3.77,3.95,3.88,4.07,4.03,4.07,4.03,3.95,4.07,3.99,4.07
2020-02-03,16,14.54,12.22,11.92,12.53,13.46,14.11,13.84,14.54,14.39,14.54,14.39,14.11,14.54,14.25,14.54
2020-02-03,17,9.62,8.08,7.88,8.29,8.91,9.34,9.16,9.62,9.53,9.62,9.53,9.34,9.62,9.43,9.62
2020-02-03,18,8.13,6.83,6.66,7.01,7.52,7.89,7.74,8.13,8.05,8.13,8.05,7.89,8.13,7.97,8.13
2020-02-03,19,20.51,17.23,16.81,17.68,18.99,19.91,19.53,20.51,20.31,20.51,20.31,19.91,20.51,20.11,20.51
2020-02-03,20,12.51,10.51,10.25,10.78,11.58,12.14,11.91,12.51,12.38,12.51,12.38,12.14,12.51,12.26,11.24
2020-02-03,21,13.95,11.73,11.44,12.03,12.92,13.54,13.29,13.95,13.81,13.95,13.81,13.54,13.95,13.68,13.95
2020-02-03,22,14.05,11.80,11.51,12.11,13.01,13.64,13.38,14.05,13.91,14.05,13.91,13.64,14.05,13.77,14.05
2020-02-03,23,11.29,9.49,9.25,9.73,10.45,10.96,10.75,11.29,11.18,11.29,11.18,10.96,11.29,11.07,11.29
2020-02-03,24,14.01,11.78,11.49,12.08,12.97,13.60,13.35,14.01,13.88,14.01,13.88,13.60,14.01,13.74,14.01
2020-02-04,1,14.65,12.31,12.01,12.63,13.56,14.22,13.95,14.65,14.50,14.65,14.50,14.22,14.65,14.36,14.65
2020-02-04,2,9.52,8.00,7.81,8.21,8.82,9.24,9.07,9.52,9.43,9.52,9.43,9.24,9.52,9.34,9.52
2020-02-04,3,3.10,2.61,5.27,2.68,2.87,3.01,2.96,3.10,3.07,3.10,3.07,3.01,3.10,3.04,3.10
2020-02-04,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020-02-04,5,-0.10,0.99,33.34,-0.08,-0.09,-0.10,-0.09,-0.10,-0.10,-0.10,-0.10,-0.10,-0.10,-0.10,-0.10
2020-02-04,6,-0.05,-0.04,-0.04,-0.04,-0.04,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05
2020-02-04,7,0.50,0.42,0.41,0.43,0.46,0.48,0.48,0.50,0.49,0.50,0.49,0.48,0.50,0.49,0.50
2020-02-04,8,6.03,5.07,4.95,5.20,5.59,5.86,5.75,6.03,5.97,6.03,5.97,5.86,6.03,5.92,6.03
2020-02-04,9,6.75,5.67,5.53,5.82,6.25,6.55,6.43,6.75,6.68,6.75,6.68,6.55,6.75,6.62,2.03
2020-02-04,10,13.70,11.51,11.22,11.81,12.68,13.29,13.04,13.70,13.56,13.70,13.56,13.29,13.70,13.42,9.02
2020-02-04,11,14.30,12.02,11.73,12.33,13.25,13.89,13.62,14.30,14.16,14.30,14.16,13.89,14.30,14.02,14.30
2020-02-04,12,10.22,8.58,8.37,8.81,9.46,9.92,9.73,10.22,10.12,10.22,10.12,9.92,10.22,10.02,10.22
2020-02-04,13,11.96,10.05,9.80,10.31,11.07,11.61,11.39,11.96,11.84,11.96,11.84,11.61,11.96,11.72,11.96
2020-02-04,14,2.78,2.34,2.28,2.40,2.58,2.70,2.65,2.78,2.76,2.78,2.76,2.70,2.78,2.73,2.78
2020-02-04,15,4.57,3.84,3.75,3.94,4.23,4.44,4.35,4.57,4.53,4.57,4.53,4.44,4.57,4.48,2.04
2020-02-04,16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020-02-04,17,4.61,3.87,3.78,3.97,4.27,4.48,4.39,4.61,4.56,4.61,4.56,4.48,4.61,4.52,4.61
2020-02-04,18,2.02,1.70,1.66,1.74,1.87,1.96,1.93,2.02,2.00,2.02,2.00,1.96,2.02,1.98,0.00
2020-02-04,19,1.51,1.27,1.24,1.30,1.40,1.47,1.44,1.51,1.49,1.51,1.49,1.47,1.51,1.48,1.51
2020-02-04,20,6.23,5.23,5.10,5.37,5.77,6.04,5.93,6.23,6.17,6.23,6.17,6.04,6.23,6.10,6.23
2020-02-04,21,9.97,8.38,8.43,8.59,9.23,9.68,9.49,9.97,9.87,9.97,9.87,9.68,9.97,9.77,9.97
2020-02-04,22,9.47,7.96,93.62,8.16,8.77,9.19,9.02,9.47,9.38,9.47,9.38,9.19,9.47,9.29,9.47
2020-02-04,23,1.52,1.28,5.03,1.31,1.41,1.48,1.45,1.52,1.51,1.52,1.51,1.48,1.52,1.49,1.52
2020-02-04,24,0.00,1.06,191.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020-02-05,1,0.00,1.07,491.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020-02-05,2,0.00,0.00,2.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020-02-05,3,0.00,0.71,33.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020-02-05,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020-02-05,5,-0.03,-0.02,-0.01,-0.02,-0.02,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03
2020-02-05,6,5.10,4.29,4.18,4.40,4.72,4.95,4.86,5.10,5.05,5.10,5.05,4.95,5.10,5.00,5.10
2020-02-05,7,16.42,13.80,13.46,14.16,15.21,15.94,15.64,16.42,16.26,16.42,16.26,15.94,16.42,16.10,16.42
2020-02-05,8,74.51,62.62,61.07,64.23,68.99,72.34,70.96,74.51,73.77,74.51,73.77,72.34,74.51,73.05,71.24
2020-02-05,9,19.65,16.51,16.11,16.94,18.19,19.08,18.71,19.65,19.45,19.65,19.45,19.08,19.65,19.26,19.65
2020-02-05,10,12.51,10.51,10.25,10.78,11.58,12.14,11.91,12.51,12.38,12.51,12.38,12.14,12.51,12.26,12.51
2020-02-05,11,13.63,11.45,11.17,11.75,12.62,13.23,12.98,13.63,13.49,13.63,13.49,13.23,13.63,13.36,13.63
2020-02-05,12,13.76,11.56,11.28,11.86,12.74,13.36,13.11,13.76,13.63,13.76,13.63,13.36,13.76,13.49,13.76
2020-02-05,13,13.71,11.52,11.24,11.82,12.70,13.31,13.06,13.71,13.58,13.71,13.58,13.31,13.71,13.44,13.71
2020-02-05,14,9.54,8.02,7.82,8.22,8.83,9.26,9.08,9.54,9.44,9.54,9.44,9.26,9.54,9.35,9.54
2020-02-05,15,12.53,10.53,10.27,10.80,11.60,12.17,11.93,12.53,12.41,12.53,12.41,12.17,12.53,12.28,12.53
2020-02-05,16,9.74,8.19,7.99,8.40,9.02,9.46,9.28,9.74,9.65,9.74,9.65,9.46,9.74,9.55,9.74
2020-02-05,17,15.84,13.31,12.99,13.66,14.67,15.38,15.09,15.84,15.69,15.84,15.69,15.38,15.84,15.53,15.84
2020-02-05,18,19.61,16.48,16.08,16.91,18.16,19.04,18.68,19.61,19.42,19.61,19.42,19.04,19.61,19.23,19.61
2020-02-05,19,30.03,25.23,24.61,25.89,27.80,29.15,28.60,30.03,29.73,30.03,29.73,29.15,30.03,29.44,30.03
2020-02-05,20,19.82,16.66,16.25,17.09,18.36,19.25,18.88,19.82,19.63,19.82,19.63,19.25,19.82,19.44,19.82
2020-02-05,21,18.13,15.24,14.87,15.63,16.79,17.60,17.27,18.13,17.95,18.13,17.95,17.60,18.13,17.78,18.13
2020-02-05,22,16.60,13.95,13.61,14.31,15.37,16.12,15.81,16.60,16.44,16.60,16.44,16.12,16.60,16.28,16.60
2020-02-05,23,11.57,9.73,9.49,9.98,10.72,11.24,11.03,11.57,11.46,11.57,11.46,11.24,11.57,11.35,11.57
2020-02-05,24,15.56,724.14,828.73,13.41,14.41,15.10,14.82,15.56,15.40,15.56,15.40,15.10,15.56,15.25,15.56
2020-02-06,1,15.29,12.85,12.53,13.18,14.16,14.84,14.56,15.29,15.14,15.29,15.14,14.84,15.29,14.99,15.29
2020-02-06,2,6.55,5.50,5.37,5.64,6.06,6.36,6.24,6.55,6.48,6.55,6.48,6.36,6.55,6.42,6.55
2020-02-06,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020-02-06,4,8.64,7.26,7.08,7.45,8.00,8.39,8.23,8.64,8.56,8.64,8.56,8.39,8.64,8.48,8.64
2020-02-06,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020-02-06,6,1.59,1.33,1.30,1.37,1.47,1.54,1.51,1.59,1.57,1.59,1.57,1.54,1.59,1.56,1.59
2020-02-06,7,3.97,3.33,3.25,3.42,3.67,3.85,3.78,3.97,3.93,3.97,3.93,3.85,3.97,3.89,3.97
2020-02-06,8,18.56,15.60,15.21,16.00,17.19,18.02,17.68,18.56,18.38,18.56,18.38,18.02,18.56,18.20,18.56
2020-02-06,9,19.06,16.02,15.63,16.44,17.66,18.51,18.16,19.06,18.88,19.06,18.88,18.51,19.06,18.69,19.06
2020-02-06,10,15.66,13.16,12.84,13.50,14.50,15.21,14.92,15.66,15.51,15.66,15.51,15.21,15.66,15.35,15.66
2020-02-06,11,17.51,14.71,14.35,15.09,16.21,17.00,16.68,17.51,17.33,17.51,17.33,17.00,17.51,17.16,17.51
2020-02-06,12,16.64,13.98,13.64,14.34,15.41,16.15,15.85,16.64,16.47,16.64,16.47,16.15,16.64,16.31,16.64
2020-02-06,13,19.00,15.97,15.57,16.38,17.59,18.45,18.10,19.00,18.81,19.00,18.81,18.45,19.00,18.63,19.00
2020-02-06,14,21.10,17.73,17.30,18.19,19.54,20.49,20.10,21.10,20.89,21.10,20.89,20.49,21.10,20.69,21.10
2020-02-06,15,15.45,12.99,12.67,13.32,14.31,15.00,14.72,15.45,15.30,15.45,15.30,15.00,15.45,15.15,15.45
2020-02-06,16,14.82,12.46,12.15,12.78,13.72,14.39,14.12,14.82,14.68,14.82,14.68,14.39,14.82,14.53,14.82
2020-02-06,17,14.12,11.87,11.57,12.17,13.07,13.71,13.45,14.12,13.98,14.12,13.98,13.71,14.12,13.84,14.12
2020-02-06,18,20.87,17.54,17.11,17.99,19.33,20.27,19.88,20.87,20.67,20.87,20.67,20.27,20.87,20.47,20.87
2020-02-06,19,20.89,17.55,17.12,18.01,19.34,20.28,19.90,20.89,20.68,20.89,20.68,20.28,20.89,20.48,20.89
2020-02-06,20,19.72,16.57,16.16,17.00,18.26,19.14,18.78,19.72,19.52,19.72,19.52,19.14,19.72,19.33,19.72
2020-02-06,21,15.66,13.16,12.84,13.50,14.50,15.21,14.92,15.66,15.51,15.66,15.51,15.21,15.66,15.36,15.66
2020-02-06,22,8.42,7.07,6.90,7.26,7.79,8.17,8.02,8.42,8.34,8.42,8.34,8.17,8.42,8.25,8.42
2020-02-06,23,7.15,6.01,5.86,6.16,6.62,6.94,6.81,7.15,7.08,7.15,7.08,6.94,7.15,7.01,7.15
2020-02-06,24,2.55,2.14,2.09,2.20,2.36,2.48,2.43,2.55,2.53,2.55,2.53,2.48,2.55,2.50,2.55
2020-02-07,1,3.42,2.88,2.81,2.95,3.17,3.32,3.26,3.42,3.39,3.42,3.39,3.32,3.42,3.36,3.42
2020-02-07,2,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00
2020-02-07,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020-02-07,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020-02-07,5,-0.33,-0.28,-0.27,-0.28,-0.30,-0.32,-0.31,-0.33,-0.32,-0.33,-0.32,-0.32,-0.33,-0.32,-0.33
2020-02-07,6,-1.52,-1.27,-1.24,-1.31,-1.41,-1.47,-1.45,-1.52,-1.50,-1.52,-1.50,-1.47,-1.52,-1.49,-1.52
2020-02-07,7,-0.26,-0.03,0.00,-0.23,-0.24,-0.25,-0.25,-0.26,-0.26,-0.26,-0.26,-0.25,-0.26,-0.26,-0.26
2020-02-07,8,4.70,3.95,3.85,4.05,4.35,4.56,4.48,4.70,4.65,4.70,4.65,4.56,4.70,4.61,4.70
2020-02-07,9,3.57,3.00,2.93,3.08,3.30,3.46,3.40,3.57,3.53,3.57,3.53,3.46,3.57,3.50,3.57
2020-02-07,10,6.10,5.13,5.00,5.26,5.65,5.92,5.81,6.10,6.04,6.10,6.04,5.92,6.10,5.98,6.10
2020-02-07,11,5.60,4.70,4.59,4.83,5.18,5.43,5.33,5.60,5.54,5.60,5.54,5.43,5.60,5.49,5.60
2020-02-07,12,6.45,5.43,5.29,5.56,5.98,6.27,6.15,6.45,6.39,6.45,6.39,6.27,6.45,6.33,6.45
2020-02-07,13,11.67,9.80,9.56,10.06,10.80,11.33,11.11,11.67,11.55,11.67,11.55,11.33,11.67,11.44,11.67
2020-02-07,14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020-02-07,15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020-02-07,16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020-02-07,17,5.54,4.66,4.54,4.78,5.13,5.38,5.28,5.54,5.49,5.54,5.49,5.38,5.54,5.43,5.54
2020-02-07,18,13.01,10.93,10.66,11.21,12.04,12.63,12.39,13.01,12.88,13.01,12.88,12.63,13.01,12.75,13.01
2020-02-07,19,38.96,32.74,31.93,33.59,36.08,37.83,37.11,38.96,38.58,38.96,38.58,37.83,38.96,38.20,38.96
2020-02-07,20,10.55,8.86,8.65,9.09,9.77,10.24,10.05,10.55,10.44,10.55,10.44,10.24,10.55,10.34,10.55
2020-02-07,21,11.66,9.80,9.55,10.05,10.79,11.32,11.10,11.66,11.54,11.66,11.54,11.32,11.66,11.43,11.66
2020-02-07,22,13.84,11.63,11.35,11.93,12.82,13.44,13.18,13.84,13.70,13.84,13.70,13.44,13.84,13.57,13.84
2020-02-07,23,18.88,15.87,15.48,16.28,17.48,18.33,17.98,18.88,18.70,18.88,18.70,18.33,18.88,18.51,18.88
2020-02-07,24,6.15,5.17,5.04,5.30,5.70,5.97,5.86,6.15,6.09,6.15,6.09,5.97,6.15,6.03,6.15
2020-02-08,1,13.07,10.98,10.71,11.26,12.10,12.68,12.44,13.07,12.93,13.07,12.93,12.68,13.07,12.81,13.07
2020-02-08,2,10.66,8.96,8.74,9.19,9.87,10.35,10.15,10.66,10.56,10.66,10.56,10.35,10.66,10.45,10.66
2020-02-08,3,4.62,3.88,3.78,3.98,4.28,4.48,4.40,4.62,4.57,4.62,4.57,4.48,4.62,4.53,4.62
2020-02-08,4,5.22,4.39,4.28,4.50,4.84,5.07,4.98,5.22,5.17,5.22,5.17,5.07,5.22,5.12,5.22
2020-02-08,5,9.84,8.27,8.06,8.48,9.11,9.55,9.37,9.84,9.74,9.84,9.74,9.55,9.84,9.64,9.84
2020-02-08,6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020-02-08,7,8.06,6.77,6.61,6.95,7.46,7.82,7.68,8.06,7.98,8.06,7.98,7.82,8.06,7.90,8.06
2020-02-08,8,12.38,10.40,10.15,10.67,11.46,12.02,11.79,12.38,12.25,12.38,12.25,12.02,12.38,12.13,12.38
2020-02-08,9,16.39,13.77,13.43,14.12,15.17,15.91,15.61,16.39,16.22,16.39,16.22,15.91,16.39,16.06,16.39
2020-02-08,10,28.98,24.36,23.76,24.99,26.84,28.14,27.61,28.98,28.70,28.98,28.70,28.14,28.98,28.42,28.98
2020-02-08,11,77.26,64.93,63.33,66.61,71.54,75.01,73.58,77.26,76.50,77.26,76.50,75.01,77.26,75.75,77.26
2020-02-08,12,31.43,26.41,25.76,27.09,29.10,30.51,29.93,31.43,31.12,31.43,31.12,30.51,31.43,30.81,31.43
2020-02-08,13,23.70,19.91,19.43,20.43,21.94,23.01,22.57,23.70,23.46,23.70,23.46,23.01,23.70,23.23,23.70
